city,prop_id,facility_type,floor_area,site_eui
San Francisco,527,Multifamily Housing,51628,54.1
San Francisco,528,Office,41100,56
San Francisco,529,Multifamily Housing,57585,23.3
San Francisco,530,Multifamily Housing,138512,28.4
San Francisco,531,Office,115249,59.3
San Francisco,532,Multifamily Housing,90297,37.4
San Francisco,533,Multifamily Housing,65926,56.3
San Francisco,534,Multifamily Housing,123322,49
San Francisco,535,Office,30964,27.4
San Francisco,536,Multifamily Housing,514531,34.5
San Francisco,537,Office,10998,35.2
San Francisco,538,Office,70000,3.4
San Francisco,539,Office,467690,68
San Francisco,540,Office,20000,34
San Francisco,541,Multifamily Housing,96554,37.3
San Francisco,542,Multifamily Housing,122015,32.6
San Francisco,543,Multifamily Housing,60419,70.4
San Francisco,544,Office,293837,16.4
San Francisco,545,Multifamily Housing,69678,42.1
San Francisco,546,Multifamily Housing,97741,34.1
San Francisco,547,Office,418566,34.9
San Francisco,548,Office,17500,87.1
San Francisco,549,Office,17911,30.2
San Francisco,550,Office,20500,57.7
San Francisco,551,Office,249252,54.7
San Francisco,552,Office,228587,138.8
San Francisco,553,Multifamily Housing,164870,15.5
San Francisco,554,Office,356538,42.1
San Francisco,555,Office,134445,55
San Francisco,556,Office,59472,30.6
San Francisco,557,Office,185591,47
San Francisco,558,Office,30318,68.8
San Francisco,559,Office,571527,109.4
San Francisco,560,Office,178720,161.1
San Francisco,561,Office,700079,56.5
San Francisco,562,Office,108000,34.4
San Francisco,563,Multifamily Housing,95832,57.1
San Francisco,564,Office,440955,35.5
San Francisco,565,Office,47783,84
San Francisco,566,Multifamily Housing,79469,72.8
San Francisco,567,Office,10150,27.5
San Francisco,568,Multifamily Housing,86400,45.7
San Francisco,569,Office,27667,25.9
San Francisco,570,Office,18763,18.5
San Francisco,571,Multifamily Housing,50000,19.3
San Francisco,572,Office,34320,16.1
San Francisco,573,Multifamily Housing,125436,71.8
San Francisco,574,Multifamily Housing,155225,16
San Francisco,575,Office,49917,33.7
San Francisco,576,Multifamily Housing,52072,13.1
San Francisco,577,Office,67390,28.9
San Francisco,578,Office,80732,34.2
