city,prop_id,facility_type,floor_area,site_eui
Denver,550,Multifamily Housing,36700,77.6
Denver,551,Multifamily Housing,37125,74.6
Denver,552,Multifamily Housing,37216,107.6
Denver,553,Multifamily Housing,37350,229.1
Denver,554,Multifamily Housing,37513,55.8
Denver,555,Multifamily Housing,37600,87.5
Denver,556,Multifamily Housing,37903,67.1
Denver,557,Multifamily Housing,38065,47.7
Denver,558,Multifamily Housing,38388,70
Denver,559,Multifamily Housing,38643,67.2
Denver,560,Multifamily Housing,39235,58.7
Denver,561,Multifamily Housing,39922,46.7
Denver,562,Multifamily Housing,40000,50.7
Denver,563,Multifamily Housing,40170,62.7
Denver,564,Multifamily Housing,40170,69.2
Denver,565,Multifamily Housing,40424,51.3
Denver,566,Multifamily Housing,40485,65.3
Denver,567,Multifamily Housing,41280,46.9
Denver,568,Multifamily Housing,41472,86.3
Denver,569,Multifamily Housing,41620,69
Denver,570,Multifamily Housing,41660,26.5
Denver,571,Multifamily Housing,42000,80.2
Denver,572,Multifamily Housing,42000,44
Denver,573,Multifamily Housing,42598,59.5
Denver,574,Multifamily Housing,42857,66
Denver,575,Multifamily Housing,42924,99.9
Denver,576,Multifamily Housing,43000,64.5
Denver,577,Multifamily Housing,43382,54.6
Denver,578,Multifamily Housing,43440,62.8
Denver,579,Multifamily Housing,44057,64.7
Denver,580,Multifamily Housing,44073,86.7
Denver,581,Multifamily Housing,44208,48.3
Denver,582,Multifamily Housing,46208,78.9
Denver,583,Multifamily Housing,46350,122.1
Denver,584,Multifamily Housing,46445,43.1
Denver,585,Multifamily Housing,46637,64.7
Denver,586,Multifamily Housing,46942,46.4
Denver,587,Multifamily Housing,46980,38.8
Denver,588,Multifamily Housing,47117,30.6
Denver,589,Multifamily Housing,47559,39.1
Denver,590,Multifamily Housing,47987,64.4
Denver,591,Multifamily Housing,48000,68.1
Denver,592,Multifamily Housing,48000,59.8
Denver,593,Multifamily Housing,48000,43.8
Denver,594,Multifamily Housing,48211,52.9
Denver,595,Multifamily Housing,48234,50.9
Denver,596,Multifamily Housing,49000,27.1
Denver,597,Multifamily Housing,49224,45.5
Denver,598,Multifamily Housing,49225,54.6
Denver,599,Multifamily Housing,49274,112.4
Denver,600,Multifamily Housing,50000,63.6
Denver,601,Multifamily Housing,50000,74.2
