city,prop_id,facility_type,floor_area,site_eui
New York City,571,Multifamily Housing,87156,121.3
New York City,572,Multifamily Housing,65418,124
New York City,573,Multifamily Housing,53575,77.1
New York City,574,Multifamily Housing,105360,133.2
New York City,575,Multifamily Housing,75821,82.5
New York City,576,Multifamily Housing,99000,98.1
New York City,577,Multifamily Housing,131600,157.8
New York City,578,Multifamily Housing,60000,96.9
New York City,579,Multifamily Housing,83910,101
New York City,580,Multifamily Housing,181700,86.8
New York City,581,Multifamily Housing,72030,114.4
New York City,582,Multifamily Housing,48220,25.4
New York City,583,Multifamily Housing,92988,98.4
New York City,584,Multifamily Housing,54001,132
New York City,585,Multifamily Housing,42324,84.2
New York City,586,Multifamily Housing,48500,175.7
New York City,587,Multifamily Housing,49388,108.9
New York City,588,Multifamily Housing,35500,25.4
New York City,589,Multifamily Housing,46051,106.4
New York City,590,Multifamily Housing,49000,122.2
New York City,591,Multifamily Housing,42900,18.5
New York City,592,Multifamily Housing,25855,5.4
New York City,593,Multifamily Housing,44000,12.1
New York City,594,Multifamily Housing,35728,25.1
New York City,595,Multifamily Housing,45000,85
New York City,596,Multifamily Housing,35058,54.5
New York City,597,Multifamily Housing,26899,46.3
New York City,598,Multifamily Housing,37453,49.2
New York City,599,Multifamily Housing,47667,85.5
New York City,600,Multifamily Housing,30631,88
New York City,601,Multifamily Housing,30632,74.2
New York City,602,Multifamily Housing,28630,110.6
New York City,603,Multifamily Housing,26745,99.7
New York City,604,Multifamily Housing,26745,23.3
New York City,605,Multifamily Housing,42348,65.9
New York City,606,Multifamily Housing,28770,113.3
New York City,607,Multifamily Housing,28600,117.4
New York City,608,Multifamily Housing,30525,115.6
New York City,609,Multifamily Housing,48750,47.4
New York City,610,Multifamily Housing,33310,77.4
New York City,611,Multifamily Housing,47455,25.7
New York City,612,Multifamily Housing,36060,104.4
New York City,613,Multifamily Housing,36000,79.8
New York City,614,Multifamily Housing,28400,67.5
New York City,615,Multifamily Housing,35200,26.6
New York City,616,Multifamily Housing,28200,71.9
New York City,617,Multifamily Housing,36000,64.1
New York City,618,Multifamily Housing,31834,77
New York City,619,Multifamily Housing,36000,69.9
New York City,620,Multifamily Housing,27000,31.6
New York City,621,Multifamily Housing,42840,23.9
New York City,622,Multifamily Housing,37000,13.3
New York City,623,Multifamily Housing,37400,14.1
New York City,624,Multifamily Housing,26400,22
New York City,625,Multifamily Housing,48972,84.7
New York City,626,Multifamily Housing,47230,103.8
New York City,627,Multifamily Housing,48500,93.7
New York City,628,Multifamily Housing,47164,108.8
New York City,629,Multifamily Housing,46662,93.8
New York City,630,Multifamily Housing,48000,122
New York City,631,Multifamily Housing,46495,132.6
New York City,632,Multifamily Housing,45540,108.2
New York City,633,Multifamily Housing,45350,103.5
New York City,634,Multifamily Housing,45264,106.8
New York City,635,Multifamily Housing,43200,87.1
New York City,636,Multifamily Housing,43120,102.9
New York City,637,Multifamily Housing,43068,96.3
New York City,638,Multifamily Housing,42798,128.2
New York City,639,Multifamily Housing,42660,83.4
New York City,640,Multifamily Housing,42420,85.9
New York City,641,Multifamily Housing,41776,90
New York City,642,Multifamily Housing,41711,102.5
New York City,643,Multifamily Housing,41292,110.6
New York City,644,Multifamily Housing,41045,148.7
New York City,645,Multifamily Housing,43135,141
New York City,646,Multifamily Housing,41115,94.1
New York City,647,Multifamily Housing,40580,182.3
New York City,648,Multifamily Housing,40448,101.8
New York City,649,Multifamily Housing,39740,93.9
New York City,650,Multifamily Housing,40902,94.9
New York City,651,Multifamily Housing,38500,131.5
New York City,652,Multifamily Housing,50855,89.2
New York City,653,Multifamily Housing,37365,23.9
New York City,654,Multifamily Housing,37000,183.7
New York City,655,Multifamily Housing,36000,91.4
New York City,656,Multifamily Housing,35139,106.1
New York City,657,Multifamily Housing,33696,104.8
New York City,658,Multifamily Housing,35520,127.1
New York City,659,Multifamily Housing,38578,111.9
New York City,660,Multifamily Housing,29850,222.6
New York City,661,Multifamily Housing,35232,98.3
New York City,662,Multifamily Housing,34395,36.9
New York City,663,Multifamily Housing,25035,183.6
