city,prop_id,facility_type,floor_area,site_eui
Seattle,666,Multifamily Housing,157896,31.3
Seattle,667,Office,22388,17.8
Seattle,668,Office,35600,62
Seattle,669,Multifamily Housing,22625,43.6
Seattle,670,Office,23600,29.1
Seattle,671,Multifamily Housing,30661,35.5
Seattle,672,Office,40067,62.2
Seattle,673,Office,19497,45.9
Seattle,674,Office,25262,77.4
Seattle,675,Office,53108,62.6
Seattle,676,Office,34106,73.6
Seattle,677,Office,34545,39.3
Seattle,678,Office,70296,41.9
Seattle,679,Multifamily Housing,153006,31.4
Seattle,680,Multifamily Housing,106146,28
Seattle,681,Multifamily Housing,57247,52
Seattle,682,Multifamily Housing,60767,28.4
Seattle,683,Multifamily Housing,30940,18.5
Seattle,684,Multifamily Housing,141849,41.7
Seattle,685,Office,39815,54.2
Seattle,686,Multifamily Housing,89068,42.1
Seattle,687,Office,26275,73.9
Seattle,688,Multifamily Housing,183392,82.2
Seattle,689,Multifamily Housing,41336,23.8
Seattle,690,Multifamily Housing,59301,31.6
