city,prop_id,facility_type,floor_area,site_eui
Philadelphia,556,Multifamily Housing,51480,54.7
Philadelphia,557,Multifamily Housing,91900,51.7
Philadelphia,558,K-12 School,88183,314.1
Philadelphia,559,K-12 School,162211,95.3
Philadelphia,560,Multifamily Housing,642000,43.3
Philadelphia,561,K-12 School,73983,21.8
Philadelphia,562,K-12 School,131500,69.1
Philadelphia,563,Office,99880,101.8
Philadelphia,564,Office,53362,89.9
Philadelphia,565,Office,57027,103.6
Philadelphia,566,K-12 School,220000,50.9
Philadelphia,567,K-12 School,87000,76.9
Philadelphia,568,Multifamily Housing,43776,80.6
Philadelphia,569,Office,52975,66.4
Philadelphia,570,Multifamily Housing,112064,55.7
Philadelphia,571,Multifamily Housing,752225,22.4
Philadelphia,572,Multifamily Housing,85498,59.6
Philadelphia,573,Office,69698,337.9
Philadelphia,574,Multifamily Housing,44900,82.4
Philadelphia,575,Multifamily Housing,59309,27.2
Philadelphia,576,Multifamily Housing,18720,11.7
Philadelphia,577,Office,55000,60
Philadelphia,578,K-12 School,74314,39
Philadelphia,579,K-12 School,57500,75.7
Philadelphia,580,Multifamily Housing,65873,73.3
Philadelphia,581,Multifamily Housing,63708,96.1
Philadelphia,582,K-12 School,84357,90.2
Philadelphia,583,Multifamily Housing,22916,152.9
Philadelphia,584,K-12 School,164000,36.7
Philadelphia,585,Office,59101,217
Philadelphia,586,Multifamily Housing,42485,345.3
Philadelphia,587,Multifamily Housing,80000,30.8
Philadelphia,588,K-12 School,110000,51.3
Philadelphia,589,Office,336600,68.8
Philadelphia,590,Multifamily Housing,60120,32.2
Philadelphia,591,K-12 School,135315,292.2
Philadelphia,592,K-12 School,63250,52.5
Philadelphia,593,K-12 School,78150,46.7
Philadelphia,594,Multifamily Housing,66123,46.3
Philadelphia,595,K-12 School,85350,160.2
Philadelphia,596,K-12 School,67200,91.4
Philadelphia,597,Multifamily Housing,106713,69.8
Philadelphia,598,Office,835000,43.7
Philadelphia,599,Multifamily Housing,132266,53
Philadelphia,600,Multifamily Housing,80000,81.6
Philadelphia,601,Multifamily Housing,373532,112.3
Philadelphia,602,K-12 School,76150,57.3
Philadelphia,603,Multifamily Housing,164387,53.9
Philadelphia,604,Office,80000,58.1
Philadelphia,605,K-12 School,77000,264.6
Philadelphia,606,Multifamily Housing,120000,21.1
Philadelphia,607,Multifamily Housing,72900,70.2
Philadelphia,608,K-12 School,79856,51.8
Philadelphia,609,K-12 School,156425,52.8
Philadelphia,610,K-12 School,64000,133.2
Philadelphia,611,Multifamily Housing,227000,105.4
Philadelphia,612,Multifamily Housing,41105,70
Philadelphia,613,Multifamily Housing,82600,65.6
Philadelphia,614,K-12 School,52500,99
Philadelphia,615,K-12 School,60000,46.8
Philadelphia,616,Multifamily Housing,444073,32.8
Philadelphia,617,Office,75000,93.2
Philadelphia,618,K-12 School,71275,92.3
