city,prop_id,facility_type,floor_area,site_eui
Boston,443,Multifamily Housing,79136,85.9
Boston,444,Multifamily Housing,95760,39.5
Boston,445,Multifamily Housing,531506,73.2
Boston,446,Multifamily Housing,74185,100
Boston,447,Office,741231,69.9
Boston,448,Multifamily Housing,49588,70.2
Boston,449,K-12 School,53270,393.2
Boston,450,Office,57800,80.5
Boston,451,K-12 School,32582,56.8
Boston,452,Multifamily Housing,33551,71.5
Boston,453,Multifamily Housing,43463,41.1
Boston,454,Multifamily Housing,210000,60.8
Boston,455,Office,46916,44.1
Boston,456,Multifamily Housing,151892,161.4
Boston,457,Multifamily Housing,71919,17.3
Boston,458,K-12 School,226822,71.5
Boston,459,Multifamily Housing,28820,28.7
Boston,460,Multifamily Housing,211834,73.6
Boston,461,Multifamily Housing,58874,67.4
Boston,462,Multifamily Housing,43174,84.1
Boston,463,Multifamily Housing,79367,49.2
Boston,464,Multifamily Housing,89071,94.2
Boston,465,Multifamily Housing,268192,89.7
Boston,466,Multifamily Housing,40236,65.7
Boston,467,Multifamily Housing,94068,58.1
Boston,468,K-12 School,48697,52.1
Boston,469,Multifamily Housing,174895,58.9
Boston,470,Multifamily Housing,60000,16.9
Boston,471,Multifamily Housing,650000,59.8
Boston,472,Office,513000,114.1
Boston,473,Multifamily Housing,94970,59.3
Boston,474,Office,64540,63.8
Boston,475,Multifamily Housing,309959,67.6
Boston,476,K-12 School,29448,50.2
Boston,477,Multifamily Housing,444893,54.6
Boston,478,Multifamily Housing,82000,29.9
Boston,479,K-12 School,91562,65.8
Boston,480,K-12 School,80472,112.7
Boston,481,Multifamily Housing,223184,252.9
Boston,482,Multifamily Housing,84410,98.8
Boston,483,Multifamily Housing,26444,66.1
Boston,484,Multifamily Housing,31548,63.8
Boston,485,Multifamily Housing,41632,73.5
Boston,486,Multifamily Housing,64946,34.4
Boston,487,Office,76315,79
Boston,488,Office,80000,70.6
Boston,489,Multifamily Housing,26000,72.6
Boston,490,Multifamily Housing,65738,14.1
Boston,491,Multifamily Housing,18000,111.2
Boston,492,Multifamily Housing,117241,79.7
Boston,493,Multifamily Housing,62000,84
Boston,494,Multifamily Housing,103823,68.1
Boston,495,Multifamily Housing,36800,124.2
Boston,496,Multifamily Housing,32568,103.1
Boston,497,Multifamily Housing,27000,123.1
Boston,498,Multifamily Housing,39921,82.6
Boston,499,Multifamily Housing,27080,98
Boston,500,Multifamily Housing,24555,132.7
Boston,501,Multifamily Housing,82350,83.4
Boston,502,Multifamily Housing,75000,83.4
Boston,503,Multifamily Housing,80000,90.9
Boston,504,K-12 School,140426,83.4
Boston,505,K-12 School,25281,59.8
Boston,506,Office,6067,31.1
Boston,507,Multifamily Housing,177451,5.1
Boston,508,Multifamily Housing,58304,94.9
Boston,509,Multifamily Housing,416976,35.8
Boston,510,Office,1232000,94.4
Boston,511,Office,16747,41.6
Boston,512,Multifamily Housing,110566,81
Boston,513,Office,152532,47
Boston,514,Multifamily Housing,100000,19.6
Boston,515,Multifamily Housing,140316,107.7
Boston,516,Multifamily Housing,66410,2.9
Boston,517,Multifamily Housing,206955,40.1
Boston,518,Office,26137,71.1
Boston,519,K-12 School,34445,62.6
Boston,520,K-12 School,122183,46.4
Boston,521,Multifamily Housing,50634,88
Boston,522,Multifamily Housing,191967,0.7
Boston,523,Multifamily Housing,69645,56.5
Boston,524,K-12 School,113400,106.6
Boston,525,Multifamily Housing,728652,43.7
Boston,526,Office,5674,107.3
Boston,527,Multifamily Housing,94000,45.4
Boston,528,Multifamily Housing,40000,38.2
Boston,529,Multifamily Housing,35503,79.7
Boston,530,Multifamily Housing,59400,49.3
